Taxon_name,Status,MinAge,MaxAge,Site
Hemibos_indet.,Extinct,5.3,11.2,24912
Pachyportax_latidens,Extinct,5.3,11.2,24912
Merycopotamus_dissimilis,Extinct,0.0117,3.55,24913
Bos_sonadicus,Extinct,0.0117,3.55,24913
Capricornis_sumatraensis,Extant,0.0117,3.55,24913
Gazella_indet.,Extinct,0.0117,3.55,24913
Hemibos_triquetricornis,Extinct,0.0117,3.55,24913
Merycopotamus_dissimilis,Extinct,5.332999999999999,7.246,26560
Merycopotamus_dissimilis,Extinct,2.58,3.6,27008
Gazella_indet.,Extinct,2.58,3.6,27008
Merycopotamus_dissimilis,Extinct,5.332999999999999,7.246,27712
Merycopotamus_indet.,Extinct,1.945,3.596,27003
Merycopotamus_indet.,Extinct,2.58,5.332999999999999,27060
Bos_indet.,Extinct,2.58,5.332999999999999,27060
Capricornis_indet.,Extinct,2.58,5.332999999999999,27060
Merycopotamus_medioximus,Extinct,7.6,8.9,20155
Gazella_capricornis,Extinct,7.6,8.9,20155
Gazella_deperdita,Extinct,7.6,8.9,20155
Miotragocerus_indet.,Extinct,7.6,8.9,20155
Merycopotamus_medioximus,Extinct,8.9,9.9,28216
Merycopotamus_nanus,Extinct,0.0117,1.9,27266
Merycopotamus_nanus,Extinct,2.58,5.332999999999999,27985
Parabrachyodus_hyopotamoides,Extinct,17.2,19.5,21667
